date,vegetable,season,month,Temp,disaster,condition,Price
2024-05-01,cucumber,summer,may,35,no,fresh,95.0
2024-05-01,pointed gourd,summer,may,35,yes,fresh,19.2
2024-05-01,raddish,summer,may,35,no,fresh,96.0
2024-05-01,bitter gourd,summer,may,35,no,fresh,25.0
2024-05-01,onion,summer,may,35,no,fresh,48.0
2024-05-01,garlic,summer,may,35,yes,fresh,56.4
2024-05-01,cabbage,summer,may,35,no,fresh,82.0
2024-05-01,cauliflower,summer,may,35,no,average,53.6
2024-05-01,chilly,summer,may,35,no,fresh,87.0
2024-05-01,okra,summer,may,35,no,scrap,35.5
2024-05-01,brinjal,summer,may,35,no,fresh,73.0
2024-05-01,ginger,summer,may,35,no,average,36.0
2024-05-02,potato,summer,may,35,yes,scrap,20.4
2024-05-02,tomato,summer,may,35,no,fresh,48.0
2024-05-02,peas,summer,may,35,no,average,60.8
2024-05-02,pumkin,summer,may,35,no,fresh,81.0
2024-05-02,cucumber,summer,may,35,no,fresh,38.0
2024-05-02,pointed gourd,summer,may,35,no,average,25.6
2024-05-02,raddish,summer,may,35,no,fresh,37.0
2024-05-02,bitter gourd,summer,may,35,no,scrap,6.0
2024-05-02,onion,summer,may,35,no,scrap,5.5
2024-05-02,garlic,summer,may,35,no,average,17.6
2024-05-02,cabbage,summer,may,35,no,fresh,100.0
2024-05-02,cauliflower,summer,may,35,no,fresh,90.0
2024-05-02,chilly,summer,may,35,yes,fresh,110.4
2024-05-02,okra,summer,may,35,no,fresh,85.0
2024-05-02,brinjal,summer,may,35,yes,fresh,74.4
2024-05-02,ginger,summer,may,35,no,average,25.6
2024-05-03,potato,summer,may,35,no,fresh,85.0
2024-05-03,tomato,summer,may,35,no,fresh,11.0
2024-05-03,peas,summer,may,35,no,fresh,79.0
2024-05-03,pumkin,summer,may,35,yes,fresh,64.8
2024-05-03,cucumber,summer,may,35,no,fresh,86.0
2024-05-03,pointed gourd,summer,may,35,no,fresh,45.0
2024-05-03,raddish,summer,may,35,yes,fresh,85.2
2024-05-03,bitter gourd,summer,may,35,yes,average,74.88
2024-05-03,onion,summer,may,35,no,fresh,17.0
2024-05-03,garlic,summer,may,35,no,average,68.8
2024-05-03,cabbage,summer,may,35,no,fresh,41.0
2024-05-03,cauliflower,summer,may,35,no,fresh,16.0
2024-05-03,chilly,summer,may,35,no,fresh,87.0
2024-05-03,okra,summer,may,35,no,fresh,52.0
2024-05-03,brinjal,summer,may,35,yes,average,12.48
2024-05-03,ginger,summer,may,35,no,fresh,12.0
2024-05-04,potato,summer,may,35,no,fresh,27.0
2024-05-04,tomato,summer,may,35,no,fresh,39.0
2024-05-04,peas,summer,may,35,no,scrap,36.0
2024-05-04,pumkin,summer,may,35,no,fresh,86.0
2024-05-04,cucumber,summer,may,35,no,fresh,21.0
2024-05-04,pointed gourd,summer,may,35,no,average,29.6
2024-05-04,raddish,summer,may,35,no,scrap,17.5
2024-05-04,bitter gourd,summer,may,35,yes,fresh,116.4
2024-05-04,onion,summer,may,35,no,fresh,35.0
2024-05-04,garlic,summer,may,35,no,fresh,39.0
2024-05-04,cabbage,summer,may,35,no,fresh,48.0
2024-05-04,cauliflower,summer,may,35,no,fresh,50.0
2024-05-04,chilly,summer,may,35,no,fresh,10.0
2024-05-04,okra,summer,may,35,no,fresh,87.0
2024-05-04,brinjal,summer,may,35,no,fresh,20.0
2024-05-04,ginger,summer,may,35,yes,fresh,14.4
2024-05-05,potato,summer,may,35,no,fresh,80.0
2024-05-05,tomato,summer,may,35,no,average,17.6
2024-05-05,peas,summer,may,35,yes,fresh,105.6
2024-05-05,pumkin,summer,may,35,no,scrap,14.5
2024-05-05,cucumber,summer,may,35,yes,fresh,38.4
2024-05-05,pointed gourd,summer,may,35,no,fresh,92.0
2024-05-05,raddish,summer,may,35,no,fresh,19.0
2024-05-05,bitter gourd,summer,may,35,no,fresh,79.0
2024-05-05,onion,summer,may,35,no,average,37.6
2024-05-05,garlic,summer,may,35,no,fresh,98.0
2024-05-05,cabbage,summer,may,35,no,average,70.4
2024-05-05,cauliflower,summer,may,35,no,fresh,99.0
2024-05-05,chilly,summer,may,35,no,fresh,11.0
2024-05-05,okra,summer,may,35,no,average,48.0
2024-05-05,brinjal,summer,may,35,no,fresh,50.0
2024-05-05,ginger,summer,may,35,no,fresh,23.0
2024-05-06,potato,summer,may,35,no,fresh,22.0
2024-05-06,tomato,summer,may,35,no,fresh,66.0
2024-05-06,peas,summer,may,35,no,average,8.8
2024-05-06,pumkin,summer,may,35,no,fresh,99.0
2024-05-06,cucumber,summer,may,35,no,average,76.8
2024-05-06,pointed gourd,summer,may,35,no,average,22.4
2024-05-06,raddish,summer,may,35,yes,scrap,47.4
2024-05-06,bitter gourd,summer,may,35,no,fresh,32.0
2024-05-06,onion,summer,may,35,no,fresh,80.0
2024-05-06,garlic,summer,may,35,no,fresh,60.0
2024-05-06,cabbage,summer,may,35,no,fresh,96.0
2024-05-06,cauliflower,summer,may,35,no,average,48.0
2024-05-06,chilly,summer,may,35,yes,fresh,57.6
2024-05-06,okra,summer,may,35,no,fresh,67.0
2024-05-06,brinjal,summer,may,35,no,fresh,42.0
2024-05-06,ginger,summer,may,35,no,fresh,25.0
2024-05-07,potato,summer,may,35,no,scrap,22.5
2024-05-07,tomato,summer,may,35,no,fresh,66.0
2024-05-07,peas,summer,may,35,no,fresh,35.0
2024-05-07,pumkin,summer,may,35,no,fresh,42.0
2024-05-07,cucumber,summer,may,35,no,fresh,82.0
2024-05-07,pointed gourd,summer,may,35,no,fresh,77.0
2024-05-07,raddish,summer,may,35,no,fresh,77.0
2024-05-07,bitter gourd,summer,may,35,no,fresh,55.0
2024-05-07,onion,summer,may,35,no,fresh,88.0
2024-05-07,garlic,summer,may,35,yes,fresh,78.0
2024-05-07,cabbage,summer,may,35,no,fresh,11.0
2024-05-07,cauliflower,summer,may,35,no,fresh,76.0
2024-05-07,chilly,summer,may,35,no,average,53.6
2024-05-07,okra,summer,may,35,yes,fresh,94.8
2024-05-07,brinjal,summer,may,35,no,fresh,100.0
2024-05-07,ginger,summer,may,35,no,fresh,65.0
2024-05-08,potato,summer,may,35,no,fresh,25.0
2024-05-08,tomato,summer,may,35,no,average,80.0
2024-05-08,peas,summer,may,35,no,fresh,25.0
2024-05-08,pumkin,summer,may,35,no,average,33.6
2024-05-08,cucumber,summer,may,35,no,fresh,35.0
2024-05-08,pointed gourd,summer,may,35,yes,fresh,58.8
2024-05-08,raddish,summer,may,35,yes,fresh,28.8
2024-05-08,bitter gourd,summer,may,35,no,fresh,11.0
2024-05-08,onion,summer,may,35,no,average,23.2
2024-05-08,garlic,summer,may,35,no,fresh,47.0
2024-05-08,cabbage,summer,may,35,no,fresh,27.0
2024-05-08,cauliflower,summer,may,35,yes,average,83.52
2024-05-08,chilly,summer,may,35,no,fresh,51.0
2024-05-08,okra,summer,may,35,no,average,52.8
2024-05-08,brinjal,summer,may,35,no,fresh,56.0
2024-05-08,ginger,summer,may,35,no,average,32.0
2024-05-09,potato,summer,may,35,no,fresh,51.0
2024-05-09,tomato,summer,may,35,no,average,51.2
2024-05-09,peas,summer,may,35,no,fresh,51.0
2024-05-09,pumkin,summer,may,35,no,fresh,61.0
2024-05-09,cucumber,summer,may,35,no,fresh,87.0
2024-05-09,pointed gourd,summer,may,35,no,fresh,88.0
2024-05-09,raddish,summer,may,35,no,fresh,45.0
2024-05-09,bitter gourd,summer,may,35,no,fresh,83.0
2024-05-09,onion,summer,may,35,no,fresh,55.0
2024-05-09,garlic,summer,may,35,no,fresh,29.0
2024-05-09,cabbage,summer,may,35,no,fresh,98.0
2024-05-09,cauliflower,summer,may,35,yes,fresh,57.6
2024-05-09,chilly,summer,may,35,no,fresh,59.0
2024-05-09,okra,summer,may,35,no,fresh,33.0
2024-05-09,brinjal,summer,may,35,yes,average,41.28
2024-05-09,ginger,summer,may,35,no,fresh,14.0
2024-05-10,potato,summer,may,35,no,fresh,95.0
2024-05-10,tomato,summer,may,35,no,fresh,28.0
2024-05-10,peas,summer,may,35,no,fresh,81.0
2024-05-10,pumkin,summer,may,35,no,average,39.2
2024-05-10,cucumber,summer,may,35,no,scrap,38.5
2024-05-10,pointed gourd,summer,may,35,no,fresh,87.0
2024-05-10,raddish,summer,may,35,no,fresh,51.0
2024-05-10,bitter gourd,summer,may,35,yes,fresh,92.4
2024-05-10,onion,summer,may,35,no,fresh,54.0
2024-05-10,garlic,summer,may,35,no,fresh,15.0
2024-05-10,cabbage,summer,may,35,no,fresh,50.0
2024-05-10,cauliflower,summer,may,35,no,fresh,24.0
2024-05-10,chilly,summer,may,35,no,fresh,94.0
2024-05-10,okra,summer,may,35,no,fresh,64.0
2024-05-10,brinjal,summer,may,35,no,fresh,39.0
2024-05-10,ginger,summer,may,35,no,average,64.8
2024-05-11,potato,summer,may,35,no,scrap,46.0
2024-05-11,tomato,summer,may,35,yes,fresh,96.0
2024-05-11,peas,summer,may,35,no,fresh,54.0
2024-05-11,pumkin,summer,may,35,no,fresh,58.0
2024-05-11,cucumber,summer,may,35,no,fresh,63.0
2024-05-11,pointed gourd,summer,may,35,no,fresh,34.0
2024-05-11,raddish,summer,may,35,no,fresh,29.0
2024-05-11,bitter gourd,summer,may,35,no,average,50.4
2024-05-11,onion,summer,may,35,no,average,26.4
2024-05-11,garlic,summer,may,35,yes,fresh,72.0
2024-05-11,cabbage,summer,may,35,no,fresh,30.0
2024-05-11,cauliflower,summer,may,35,no,fresh,94.0
2024-05-11,chilly,summer,may,35,no,fresh,86.0
2024-05-11,okra,summer,may,35,no,average,25.6
2024-05-11,brinjal,summer,may,35,no,fresh,38.0
2024-05-11,ginger,summer,may,35,no,average,24.8
2024-05-12,potato,summer,may,35,no,fresh,97.0
2024-05-12,tomato,summer,may,35,no,fresh,24.0
2024-05-12,peas,summer,may,35,no,average,39.2
2024-05-12,pumkin,summer,may,35,yes,average,42.24
2024-05-12,cucumber,summer,may,35,no,average,8.8
2024-05-12,pointed gourd,summer,may,35,no,fresh,41.0
2024-05-12,raddish,summer,may,35,yes,average,42.24
2024-05-12,bitter gourd,summer,may,35,yes,scrap,52.2
2024-05-12,onion,summer,may,35,no,fresh,21.0
2024-05-12,garlic,summer,may,35,no,fresh,57.0
2024-05-12,cabbage,summer,may,35,no,fresh,17.0
2024-05-12,cauliflower,summer,may,35,yes,average,86.4
2024-05-12,chilly,summer,may,35,yes,fresh,87.6
2024-05-12,okra,summer,may,35,no,average,36.0
2024-05-12,brinjal,summer,may,35,no,fresh,65.0
2024-05-12,ginger,summer,may,35,no,fresh,25.0
2024-05-13,potato,summer,may,35,no,fresh,70.0
2024-05-13,tomato,summer,may,35,no,fresh,37.0
2024-05-13,peas,summer,may,35,no,fresh,35.0
2024-05-13,pumkin,summer,may,35,no,fresh,18.0
2024-05-13,cucumber,summer,may,35,no,fresh,97.0
2024-05-13,pointed gourd,summer,may,35,yes,fresh,90.0
2024-05-13,raddish,summer,may,35,no,average,61.6
2024-05-13,bitter gourd,summer,may,35,no,fresh,92.0
2024-05-13,onion,summer,may,35,no,fresh,22.0
2024-05-13,garlic,summer,may,35,no,fresh,32.0
2024-05-13,cabbage,summer,may,35,no,average,69.6
2024-05-13,cauliflower,summer,may,35,no,average,38.4
2024-05-13,chilly,summer,may,35,no,fresh,38.0
2024-05-13,okra,summer,may,35,no,fresh,73.0
2024-05-13,brinjal,summer,may,35,no,average,77.6
2024-05-13,ginger,summer,may,35,no,fresh,13.0
2024-05-14,potato,summer,may,35,no,fresh,92.0
2024-05-14,tomato,summer,may,35,no,average,31.2
2024-05-14,peas,summer,may,35,no,fresh,30.0
2024-05-14,pumkin,summer,may,35,no,fresh,75.0
2024-05-14,cucumber,summer,may,35,no,fresh,96.0
2024-05-14,pointed gourd,summer,may,35,no,fresh,49.0
2024-05-14,raddish,summer,may,35,no,fresh,92.0
2024-05-14,bitter gourd,summer,may,35,no,fresh,52.0
2024-05-14,onion,summer,may,35,no,fresh,84.0
2024-05-14,garlic,summer,may,35,no,average,39.2
2024-05-14,cabbage,summer,may,35,no,fresh,79.0
2024-05-14,cauliflower,summer,may,35,no,fresh,87.0
2024-05-14,chilly,summer,may,35,no,fresh,70.0
2024-05-14,okra,summer,may,35,no,fresh,69.0
2024-05-14,brinjal,summer,may,35,no,fresh,22.0
2024-05-14,ginger,summer,may,35,no,fresh,21.0
2024-05-15,potato,summer,may,35,no,fresh,39.0
2024-05-15,tomato,summer,may,35,yes,fresh,57.6
2024-05-15,peas,summer,may,35,no,fresh,34.0
2024-05-15,pumkin,summer,may,35,no,fresh,39.0
2024-05-15,cucumber,summer,may,35,no,average,65.6
2024-05-15,pointed gourd,summer,may,35,no,fresh,93.0
2024-05-15,raddish,summer,may,35,no,fresh,74.0
2024-05-15,bitter gourd,summer,may,35,no,scrap,48.0
2024-05-15,onion,summer,may,35,yes,fresh,90.0
2024-05-15,garlic,summer,may,35,no,fresh,84.0
2024-05-15,cabbage,summer,may,35,no,fresh,100.0
2024-05-15,cauliflower,summer,may,35,no,average,20.0
2024-05-15,chilly,summer,may,35,no,fresh,79.0
2024-05-15,okra,summer,may,35,no,fresh,39.0
2024-05-15,brinjal,summer,may,35,no,fresh,20.0
2024-05-15,ginger,summer,may,35,yes,fresh,66.0
2024-05-16,potato,summer,may,35,no,scrap,9.5
2024-05-16,tomato,summer,may,35,no,fresh,88.0
2024-05-16,peas,summer,may,35,no,average,44.0
2024-05-16,pumkin,summer,may,35,no,fresh,61.0
2024-05-16,cucumber,summer,may,35,no,fresh,55.0
2024-05-16,pointed gourd,summer,may,35,yes,fresh,39.6
2024-05-16,raddish,summer,may,35,no,average,24.0
2024-05-16,bitter gourd,summer,may,35,no,fresh,76.0
2024-05-16,onion,summer,may,35,no,average,44.0
2024-05-16,garlic,summer,may,35,no,fresh,26.0
2024-05-16,cabbage,summer,may,35,no,fresh,82.0
2024-05-16,cauliflower,summer,may,35,no,fresh,74.0
2024-05-16,chilly,summer,may,35,yes,fresh,116.4
2024-05-16,okra,summer,may,35,no,fresh,83.0
2024-05-16,brinjal,summer,may,35,no,average,53.6
2024-05-16,ginger,summer,may,35,yes,fresh,49.2
2024-05-17,potato,summer,may,35,no,fresh,61.0
2024-05-17,tomato,summer,may,35,yes,fresh,20.4
2024-05-17,peas,summer,may,35,no,fresh,25.0
2024-05-17,pumkin,summer,may,35,yes,fresh,48.0
2024-05-17,cucumber,summer,may,35,yes,fresh,34.8
2024-05-17,pointed gourd,summer,may,35,no,fresh,56.0
2024-05-17,raddish,summer,may,35,no,fresh,57.0
2024-05-17,bitter gourd,summer,may,35,no,average,42.4
2024-05-17,onion,summer,may,35,no,fresh,13.0
2024-05-17,garlic,summer,may,35,no,fresh,57.0
2024-05-17,cabbage,summer,may,35,no,fresh,28.0
2024-05-17,cauliflower,summer,may,35,no,scrap,49.5
2024-05-17,chilly,summer,may,35,no,fresh,88.0
2024-05-17,okra,summer,may,35,no,fresh,78.0
2024-05-17,brinjal,summer,may,35,no,fresh,41.0
2024-05-17,ginger,summer,may,35,no,fresh,29.0
2024-05-18,potato,summer,may,35,no,fresh,41.0
2024-05-18,tomato,summer,may,35,no,fresh,33.0
2024-05-18,peas,summer,may,35,no,fresh,65.0
2024-05-18,pumkin,summer,may,35,no,fresh,25.0
2024-05-18,cucumber,summer,may,35,yes,fresh,56.4
2024-05-18,pointed gourd,summer,may,35,no,fresh,13.0
2024-05-18,raddish,summer,may,35,no,scrap,10.5
2024-05-18,bitter gourd,summer,may,35,no,fresh,99.0
2024-05-18,onion,summer,may,35,no,average,16.0
2024-05-18,garlic,summer,may,35,no,fresh,25.0
2024-05-18,cabbage,summer,may,35,no,scrap,42.0
2024-05-18,cauliflower,summer,may,35,no,fresh,77.0
2024-05-18,chilly,summer,may,35,no,fresh,67.0
2024-05-18,okra,summer,may,35,no,fresh,53.0
2024-05-18,brinjal,summer,may,35,no,average,44.0
2024-05-18,ginger,summer,may,35,yes,fresh,96.0
2024-05-19,potato,summer,may,35,no,fresh,73.0
2024-05-19,tomato,summer,may,35,no,fresh,73.0
2024-05-19,peas,summer,may,35,no,fresh,90.0
2024-05-19,pumkin,summer,may,35,no,fresh,56.0
2024-05-19,cucumber,summer,may,35,no,fresh,12.0
2024-05-19,pointed gourd,summer,may,35,no,scrap,31.0
2024-05-19,raddish,summer,may,35,no,fresh,23.0
2024-05-19,bitter gourd,summer,may,35,no,fresh,73.0
2024-05-19,onion,summer,may,35,no,fresh,74.0
2024-05-19,garlic,summer,may,35,no,fresh,76.0
2024-05-19,cabbage,summer,may,35,no,scrap,31.5
2024-05-19,cauliflower,summer,may,35,no,fresh,86.0
2024-05-19,chilly,summer,may,35,no,average,40.8
2024-05-19,okra,summer,may,35,no,fresh,43.0
2024-05-19,brinjal,summer,may,35,yes,fresh,92.4
2024-05-19,ginger,summer,may,35,no,fresh,38.0
2024-05-20,potato,summer,may,35,no,fresh,18.0
2024-05-20,tomato,summer,may,35,no,fresh,21.0
2024-05-20,peas,summer,may,35,no,scrap,24.0
2024-05-20,pumkin,summer,may,35,no,average,34.4
2024-05-20,cucumber,summer,may,35,no,fresh,76.0
2024-05-20,pointed gourd,summer,may,35,no,fresh,15.0
2024-05-20,raddish,summer,may,35,no,fresh,51.0
2024-05-20,bitter gourd,summer,may,35,no,fresh,19.0
2024-05-20,onion,summer,may,35,no,fresh,48.0
2024-05-20,garlic,summer,may,35,no,fresh,63.0
2024-05-20,cabbage,summer,may,35,yes,fresh,86.4
2024-05-20,cauliflower,summer,may,35,no,fresh,28.0
2024-05-20,chilly,summer,may,35,no,fresh,46.0
2024-05-20,okra,summer,may,35,no,fresh,59.0
2024-05-20,brinjal,summer,may,35,no,fresh,14.0
2024-05-20,ginger,summer,may,35,no,fresh,11.0
2024-05-21,potato,summer,may,35,no,fresh,13.0
2024-05-21,tomato,summer,may,35,no,fresh,100.0
2024-05-21,peas,summer,may,35,yes,fresh,50.4
2024-05-21,pumkin,summer,may,35,no,scrap,40.0
2024-05-21,cucumber,summer,may,35,no,scrap,47.5
2024-05-21,pointed gourd,summer,may,35,no,average,42.4
2024-05-21,raddish,summer,may,35,no,fresh,50.0
2024-05-21,bitter gourd,summer,may,35,no,fresh,59.0
2024-05-21,onion,summer,may,35,no,fresh,49.0
2024-05-21,garlic,summer,may,35,no,fresh,10.0
2024-05-21,cabbage,summer,may,35,no,average,41.6
2024-05-21,cauliflower,summer,may,35,no,fresh,72.0
2024-05-21,chilly,summer,may,35,yes,fresh,69.6
2024-05-21,okra,summer,may,35,yes,fresh,91.2
2024-05-21,brinjal,summer,may,35,no,fresh,21.0
2024-05-21,ginger,summer,may,35,no,fresh,95.0
2024-05-22,potato,summer,may,35,no,fresh,14.0
2024-05-22,tomato,summer,may,35,no,fresh,85.0
2024-05-22,peas,summer,may,35,no,fresh,43.0
2024-05-22,pumkin,summer,may,35,no,fresh,73.0
2024-05-22,cucumber,summer,may,35,no,scrap,12.0
2024-05-22,pointed gourd,summer,may,35,yes,average,78.72
2024-05-22,raddish,summer,may,35,no,fresh,83.0
2024-05-22,bitter gourd,summer,may,35,no,fresh,25.0
2024-05-22,onion,summer,may,35,no,fresh,62.0
2024-05-22,garlic,summer,may,35,no,fresh,64.0
2024-05-22,cabbage,summer,may,35,no,fresh,61.0
2024-05-22,cauliflower,summer,may,35,yes,fresh,40.8
2024-05-22,chilly,summer,may,35,no,fresh,14.0
2024-05-22,okra,summer,may,35,no,fresh,66.0
2024-05-22,brinjal,summer,may,35,no,fresh,39.0
2024-05-22,ginger,summer,may,35,no,fresh,65.0
2024-05-23,potato,summer,may,35,no,scrap,37.0
2024-05-23,tomato,summer,may,35,yes,average,86.4
2024-05-23,peas,summer,may,35,no,fresh,21.0
2024-05-23,pumkin,summer,may,35,no,fresh,62.0
2024-05-23,cucumber,summer,may,35,yes,fresh,110.4
2024-05-23,pointed gourd,summer,may,35,no,fresh,24.0
2024-05-23,raddish,summer,may,35,no,fresh,12.0
2024-05-23,bitter gourd,summer,may,35,no,fresh,13.0
2024-05-23,onion,summer,may,35,no,fresh,26.0
2024-05-23,garlic,summer,may,35,no,fresh,80.0
2024-05-23,cabbage,summer,may,35,no,fresh,86.0
2024-05-23,cauliflower,summer,may,35,yes,fresh,82.8
2024-05-23,chilly,summer,may,35,yes,fresh,67.2
2024-05-23,okra,summer,may,35,no,scrap,23.0
2024-05-23,brinjal,summer,may,35,no,fresh,74.0
2024-05-23,ginger,summer,may,35,yes,fresh,75.6
2024-05-24,potato,summer,may,35,no,fresh,25.0
2024-05-24,tomato,summer,may,35,no,average,31.2
2024-05-24,peas,summer,may,35,no,fresh,89.0
2024-05-24,pumkin,summer,may,35,no,fresh,12.0
2024-05-24,cucumber,summer,may,35,no,scrap,5.5
2024-05-24,pointed gourd,summer,may,35,no,average,44.0
2024-05-24,raddish,summer,may,35,yes,fresh,103.2
2024-05-24,bitter gourd,summer,may,35,no,average,48.8
2024-05-24,onion,summer,may,35,no,fresh,72.0
2024-05-24,garlic,summer,may,35,no,fresh,78.0
2024-05-24,cabbage,summer,may,35,no,fresh,82.0
2024-05-24,cauliflower,summer,may,35,no,average,79.2
2024-05-24,chilly,summer,may,35,no,scrap,6.5
2024-05-24,okra,summer,may,35,no,fresh,82.0
2024-05-24,brinjal,summer,may,35,yes,fresh,109.2
2024-05-24,ginger,summer,may,35,no,fresh,64.0
2024-05-25,potato,summer,may,35,no,fresh,15.0
2024-05-25,tomato,summer,may,35,no,fresh,30.0
2024-05-25,peas,summer,may,35,no,average,42.4
2024-05-25,pumkin,summer,may,35,no,fresh,99.0
2024-05-25,cucumber,summer,may,35,no,fresh,25.0
2024-05-25,pointed gourd,summer,may,35,no,fresh,81.0
2024-05-25,raddish,summer,may,35,no,fresh,88.0
2024-05-25,bitter gourd,summer,may,35,yes,fresh,14.4
2024-05-25,onion,summer,may,35,no,fresh,19.0
2024-05-25,garlic,summer,may,35,no,fresh,56.0
2024-05-25,cabbage,summer,may,35,no,fresh,62.0
2024-05-25,cauliflower,summer,may,35,no,fresh,76.0
2024-05-25,chilly,summer,may,35,no,fresh,35.0
2024-05-25,okra,summer,may,35,no,fresh,44.0
2024-05-25,brinjal,summer,may,35,no,fresh,44.0
2024-05-25,ginger,summer,may,35,yes,fresh,50.4
2024-05-26,potato,summer,may,35,no,scrap,7.0
2024-05-26,tomato,summer,may,35,yes,fresh,91.2
2024-05-26,peas,summer,may,35,no,fresh,57.0
2024-05-26,pumkin,summer,may,35,no,average,30.4
2024-05-26,cucumber,summer,may,35,no,fresh,38.0
2024-05-26,pointed gourd,summer,may,35,yes,scrap,17.4
2024-05-26,raddish,summer,may,35,no,scrap,40.5
2024-05-26,bitter gourd,summer,may,35,yes,average,89.28
2024-05-26,onion,summer,may,35,no,fresh,87.0
2024-05-26,garlic,summer,may,35,no,fresh,19.0
2024-05-26,cabbage,summer,may,35,no,fresh,65.0
2024-05-26,cauliflower,summer,may,35,no,fresh,57.0
2024-05-26,chilly,summer,may,35,no,average,54.4
2024-05-26,okra,summer,may,35,no,average,38.4
2024-05-26,brinjal,summer,may,35,no,fresh,99.0
2024-05-26,ginger,summer,may,35,no,fresh,90.0
2024-05-27,potato,summer,may,35,no,fresh,33.0
2024-05-27,tomato,summer,may,35,no,fresh,14.0
2024-05-27,peas,summer,may,35,no,fresh,84.0
2024-05-27,pumkin,summer,may,35,no,average,42.4
2024-05-27,cucumber,summer,may,35,no,fresh,32.0
2024-05-27,pointed gourd,summer,may,35,yes,scrap,55.2
2024-05-27,raddish,summer,may,35,no,fresh,44.0
2024-05-27,bitter gourd,summer,may,35,yes,average,72.96
2024-05-27,onion,summer,may,35,no,fresh,67.0
2024-05-27,garlic,summer,may,35,no,fresh,49.0
2024-05-27,cabbage,summer,may,35,no,average,43.2
2024-05-27,cauliflower,summer,may,35,no,scrap,36.5
2024-05-27,chilly,summer,may,35,no,fresh,57.0
2024-05-27,okra,summer,may,35,no,fresh,76.0
2024-05-27,brinjal,summer,may,35,no,fresh,26.0
2024-05-27,ginger,summer,may,35,no,average,30.4
2024-05-28,potato,summer,may,35,no,fresh,78.0
2024-05-28,tomato,summer,may,35,no,fresh,10.0
2024-05-28,peas,summer,may,35,no,scrap,33.5
2024-05-28,pumkin,summer,may,35,no,scrap,40.5
2024-05-28,cucumber,summer,may,35,no,fresh,71.0
2024-05-28,pointed gourd,summer,may,35,no,fresh,48.0
2024-05-28,raddish,summer,may,35,no,fresh,28.0
2024-05-28,bitter gourd,summer,may,35,no,fresh,53.0
2024-05-28,onion,summer,may,35,no,fresh,10.0
2024-05-28,garlic,summer,may,35,no,scrap,46.0
2024-05-28,cabbage,summer,may,35,no,fresh,12.0
2024-05-28,cauliflower,summer,may,35,no,average,31.2
2024-05-28,chilly,summer,may,35,no,average,66.4
2024-05-28,okra,summer,may,35,no,average,76.8
2024-05-28,brinjal,summer,may,35,no,fresh,47.0
2024-05-28,ginger,summer,may,35,no,average,12.0
2024-05-29,potato,summer,may,35,yes,fresh,25.2
2024-05-29,tomato,summer,may,35,no,fresh,83.0
2024-05-29,peas,summer,may,35,no,fresh,18.0
2024-05-29,pumkin,summer,may,35,no,fresh,22.0
2024-05-29,cucumber,summer,may,35,no,average,26.4
2024-05-29,pointed gourd,summer,may,35,no,fresh,85.0
2024-05-29,raddish,summer,may,35,yes,fresh,109.2
2024-05-29,bitter gourd,summer,may,35,no,fresh,71.0
2024-05-29,onion,summer,may,35,no,fresh,83.0
2024-05-29,garlic,summer,may,35,no,fresh,20.0
2024-05-29,cabbage,summer,may,35,no,fresh,31.0
2024-05-29,cauliflower,summer,may,35,no,scrap,15.5
2024-05-29,chilly,summer,may,35,no,fresh,24.0
2024-05-29,okra,summer,may,35,yes,fresh,93.6
2024-05-29,brinjal,summer,may,35,yes,fresh,32.4
2024-05-29,ginger,summer,may,35,no,average,40.0
2024-05-30,potato,summer,may,35,no,fresh,48.0
2024-05-30,tomato,summer,may,35,no,fresh,27.0
2024-05-30,peas,summer,may,35,no,fresh,59.0
2024-05-30,pumkin,summer,may,35,no,fresh,46.0
2024-05-30,cucumber,summer,may,35,no,fresh,56.0
2024-05-30,pointed gourd,summer,may,35,no,fresh,15.0
2024-05-30,raddish,summer,may,35,no,fresh,95.0
